created_at;komentar;username;case_folding;cleaning;tokenizing;normalisasi;stopword;lemmatisasi;cluster;Cluster Label
Sat Jul 15 05:05:42 +0000 2023;@hugncompany Sempet ngira dia joki karapan sapi;taculsays;@hugncompany sempet ngira dia joki karapan sapi;hugncompany sempet ngira dia joki karapan sapi;['hugncompany', 'sempet', 'ngira', 'dia', 'joki', 'karapan', 'sapi'];['hugncompany', 'sempat', 'ngira', 'dia', 'joki', 'karapan', 'sapi'];hugncompany ngira joki karapan sapi;hugncompany ngira joki karapan sapi;0;Positif
Fri Jul 14 11:51:52 +0000 2023;@Leonita_Lestari Nggak ada gambar karapan sapi nya?;hillmanms;@leonita_lestari nggak ada gambar karapan sapi nya?;leonitalestari nggak ada gambar karapan sapi nya;['leonitalestari', 'nggak', 'ada', 'gambar', 'karapan', 'sapi', 'nya'];['leonitalestari', 'tidak', 'ada', 'gambar', 'karapan', 'sapi', 'ya'];leonitalestari gambar karapan sapi ya;leonitalestari gambar karapan sapi ya;0;Positif
Thu Jul 13 17:01:04 +0000 2023;@candyyaiv in his karapan sapi era;johnnybumn;@candyyaiv in his karapan sapi era;candyyaiv in his karapan sapi era;['candyyaiv', 'in', 'his', 'karapan', 'sapi', 'era'];['candyyaiv', 'ini', 'his', 'karapan', 'sapi', 'era'];candyyaiv his karapan sapi era;candyyaiv his karapan sapi era;0;Positif
Thu Jun 29 07:55:12 +0000 2023;@AdiNust1 @Manse_Mangat Ini si sapi mantan atlet karapan sapi.. ;norte_id;@adinust1 @manse_mangat ini si sapi mantan atlet karapan sapi.. ;adinust mansemangat ini si sapi mantan atlet karapan sapi;['adinust', 'mansemangat', 'ini', 'si', 'sapi', 'mantan', 'atlet', 'karapan', 'sapi'];['adinust', 'mansemangat', 'ini', 'sih', 'sapi', 'mantan', 'atlet', 'karapan', 'sapi'];adinust mansemangat sih sapi mantan atlet karapan sapi;adinust mansemangat sih sapi mantan atlet karapan sapi;0;Positif
Thu Jun 29 07:39:17 +0000 2023;Selamat idul adha. Kalo beli sapi buat korban jgn beli ama orang madura nanti malah elu yg diajak karapan sapi https://t.co/uofKOlWpQf;CakJimar;selamat idul adha. kalo beli sapi buat korban jgn beli ama orang madura nanti malah elu yg diajak karapan sapi https://t.co/uofkolwpqf;selamat idul adha kalo beli sapi buat korban jgn beli ama orang madura nanti malah elu yg diajak karapan sapi httpstcouofkolwpqf;['selamat', 'idul', 'adha', 'kalo', 'beli', 'sapi', 'buat', 'korban', 'jgn', 'beli', 'ama', 'orang', 'madura', 'nanti', 'malah', 'elu', 'yg', 'diajak', 'karapan', 'sapi', 'httpstcouofkolwpqf'];['selamat', 'idul', 'adha', 'kalau', 'beli', 'sapi', 'buat', 'korban', 'jangan', 'beli', 'sama', 'orang', 'madura', 'nanti', 'malah', 'lu', 'yang', 'diajak', 'karapan', 'sapi', 'httpstcouofkolwpqf'];selamat idul adha beli sapi korban beli orang madura lu diajak karapan sapi httpstcouofkolwpqf;selamat idul adha beli sapi korban beli orang madura lu ajak karapan sapi httpstcouofkolwpqf;0;Positif
Thu Jun 29 07:17:06 +0000 2023;@sopir_idiot Malah karapan sapi;BayuIsa;@sopir_idiot malah karapan sapi;sopiridiot malah karapan sapi;['sopiridiot', 'malah', 'karapan', 'sapi'];['sopiridiot', 'malah', 'karapan', 'sapi'];sopiridiot karapan sapi;sopiridiot karapan sapi;0;Positif
Thu Jun 29 06:26:48 +0000 2023;Karapan Sapi ;__MRaZ;karapan sapi ;karapan sapi;['karapan', 'sapi'];['karapan', 'sapi'];karapan sapi;karapan sapi;0;Positif
Wed Jun 28 14:59:44 +0000 2023;@FOODFESS2 Kalo di madura emang gt nder lebih meriah idul adha drpd idul fitri apalagi kan madura identik dgn sapi yaa biasanya sblm idul adha atau stlah idul adha suka ada tuh karapan sapi nya jd lebih heboh ;pyroxing710;@foodfess2 kalo di madura emang gt nder lebih meriah idul adha drpd idul fitri apalagi kan madura identik dgn sapi yaa biasanya sblm idul adha atau stlah idul adha suka ada tuh karapan sapi nya jd lebih heboh ;foodfess kalo di madura emang gt nder lebih meriah idul adha drpd idul fitri apalagi kan madura identik dgn sapi yaa biasanya sblm idul adha atau stlah idul adha suka ada tuh karapan sapi nya jd lebih heboh;['foodfess', 'kalo', 'di', 'madura', 'emang', 'gt', 'nder', 'lebih', 'meriah', 'idul', 'adha', 'drpd', 'idul', 'fitri', 'apalagi', 'kan', 'madura', 'identik', 'dgn', 'sapi', 'yaa', 'biasanya', 'sblm', 'idul', 'adha', 'atau', 'stlah', 'idul', 'adha', 'suka', 'ada', 'tuh', 'karapan', 'sapi', 'nya', 'jd', 'lebih', 'heboh'];['foodfess', 'kalau', 'di', 'madura', 'memang', 'begitu', 'nder', 'lebih', 'meriah', 'idul', 'adha', 'daripada', 'idul', 'fitri', 'apalagi', 'kan', 'madura', 'identik', 'dengan', 'sapi', 'ya', 'biasanya', 'sebelum', 'idul', 'adha', 'atau', 'stlah', 'idul', 'adha', 'suka', 'ada', 'tuh', 'karapan', 'sapi', 'ya', 'jadi', 'lebih', 'heboh'];foodfess madura nder meriah idul adha idul fitri madura identik sapi idul adha stlah idul adha suka tuh karapan sapi heboh;foodfess madura nder riah idul adha idul fitri madura identik sapi idul adha stlah idul adha suka tuh karapan sapi heboh;0;Positif
Wed Jun 28 11:25:07 +0000 2023;@UpdateBolabola Bukannya udah jd tempat karapan sapi?;Nauynaidrah_;@updatebolabola bukannya udah jd tempat karapan sapi?;updatebolabola bukannya udah jd tempat karapan sapi;['updatebolabola', 'bukannya', 'udah', 'jd', 'tempat', 'karapan', 'sapi'];['updatebolabola', 'bukannya', 'sudah', 'jadi', 'tempat', 'karapan', 'sapi'];updatebolabola karapan sapi;updatebolabola karapan sapi;0;Positif
Tue Jun 27 04:20:24 +0000 2023;@eyrichandesu Iya entar aku main karapan sapi terus meratakan rumah kakak;adeliafoerza;@eyrichandesu iya entar aku main karapan sapi terus meratakan rumah kakak;eyrichandesu iya entar aku main karapan sapi terus meratakan rumah kakak;['eyrichandesu', 'iya', 'entar', 'aku', 'main', 'karapan', 'sapi', 'terus', 'meratakan', 'rumah', 'kakak'];['eyrichandesu', 'iya', 'entar', 'aku', 'main', 'karapan', 'sapi', 'terus', 'meratakan', 'rumah', 'kakak'];eyrichandesu iya entar main karapan sapi meratakan rumah kakak;eyrichandesu iya entar main karapan sapi rata rumah kakak;0;Positif
Mon Jun 26 06:00:01 +0000 2023;Bagi sebagian besar masyarakat Madura karapan sapi tidak hanya sebatas pesta rakyat biasa atau semata warisan turun-temurun. Karapan sapi adalah simbol kebanggaan yang mengangkat harkat dan martabat masyarakat Madura. #TradisiIndonesia https://t.co/vDDed4E5BD;IndonesiaKaya;bagi sebagian besar masyarakat madura karapan sapi tidak hanya sebatas pesta rakyat biasa atau semata warisan turun-temurun. karapan sapi adalah simbol kebanggaan yang mengangkat harkat dan martabat masyarakat madura. #tradisiindonesia https://t.co/vdded4e5bd;bagi sebagian besar masyarakat madura karapan sapi tidak hanya sebatas pesta rakyat biasa atau semata warisan turuntemurun karapan sapi adalah simbol kebanggaan yang mengangkat harkat dan martabat masyarakat madura tradisiindonesia httpstcovddedebd;['bagi', 'sebagian', 'besar', 'masyarakat', 'madura', 'karapan', 'sapi', 'tidak', 'hanya', 'sebatas', 'pesta', 'rakyat', 'biasa', 'atau', 'semata', 'warisan', 'turuntemurun', 'karapan', 'sapi', 'adalah', 'simbol', 'kebanggaan', 'yang', 'mengangkat', 'harkat', 'dan', 'martabat', 'masyarakat', 'madura', 'tradisiindonesia', 'httpstcovddedebd'];['bagi', 'sebagian', 'besar', 'masyarakat', 'madura', 'karapan', 'sapi', 'tidak', 'hanya', 'sebatas', 'pesta', 'rakyat', 'biasa', 'atau', 'semata', 'warisan', 'turuntemurun', 'karapan', 'sapi', 'adalah', 'simbol', 'kebanggaan', 'yang', 'mengangkat', 'harkat', 'dan', 'martabat', 'masyarakat', 'madura', 'tradisiindonesia', 'httpstcovddedebd'];bagi masyarakat madura karapan sapi sebatas pesta rakyat warisan turuntemurun karapan sapi simbol kebanggaan mengangkat harkat martabat masyarakat madura tradisiindonesia httpstcovddedebd;bagi masyarakat madura karapan sapi batas pesta rakyat waris turuntemurun karapan sapi simbol bangga angkat harkat martabat masyarakat madura tradisiindonesia httpstcovddedebd;0;Positif
Sun Jun 25 01:58:21 +0000 2023;Lirik Lagu Madura Kerraban Sape dan Tondu Majang Makna Karapan Sapi dan Ceritakan Kehidupan Nelayan https://t.co/72O4efKN1F lewat @tribunmaduracom;tribunmaduracom;lirik lagu madura kerraban sape dan tondu majang makna karapan sapi dan ceritakan kehidupan nelayan https://t.co/72o4efkn1f lewat @tribunmaduracom;lirik lagu madura kerraban sape dan tondu majang makna karapan sapi dan ceritakan kehidupan nelayan httpstcooefknf lewat tribunmaduracom;['lirik', 'lagu', 'madura', 'kerraban', 'sape', 'dan', 'tondu', 'majang', 'makna', 'karapan', 'sapi', 'dan', 'ceritakan', 'kehidupan', 'nelayan', 'httpstcooefknf', 'lewat', 'tribunmaduracom'];['lirik', 'lagu', 'madura', 'kerraban', 'sape', 'dan', 'tondu', 'majang', 'makna', 'karapan', 'sapi', 'dan', 'ceritakan', 'kehidupan', 'nelayan', 'httpstcooefknf', 'lewat', 'tribunmaduracom'];lirik lagu madura kerraban sape tondu majang makna karapan sapi ceritakan kehidupan nelayan httpstcooefknf tribunmaduracom;lirik lagu madura kerraban sape tondu majang makna karapan sapi cerita hidup nelayan httpstcooefknf tribunmaduracom;0;Positif
Sat Jun 24 09:12:52 +0000 2023;@ainurfhrzl Sudah....ganti olahraga aja. Masih ada karapan sapi...;ericksambudi;@ainurfhrzl sudah....ganti olahraga aja. masih ada karapan sapi...;ainurfhrzl sudahganti olahraga aja masih ada karapan sapi;['ainurfhrzl', 'sudahganti', 'olahraga', 'aja', 'masih', 'ada', 'karapan', 'sapi'];['ainurfhrzl', 'sudahganti', 'olahraga', 'saja', 'masih', 'ada', 'karapan', 'sapi'];ainurfhrzl sudahganti olahraga karapan sapi;ainurfhrzl sudahganti olahraga karapan sapi;0;Positif
Fri Jun 23 07:58:42 +0000 2023;@Yurissa_Samosir coba saya minta /perlihatkan rencana kedepan dan rencana yang sudah fix akan ada balapan lagi di Mandalika !!! kalau nggak ada sama sekali mau saya pakai buat karapan sapi teee sateee ;barurambat;@yurissa_samosir coba saya minta /perlihatkan rencana kedepan dan rencana yang sudah fix akan ada balapan lagi di mandalika !!! kalau nggak ada sama sekali mau saya pakai buat karapan sapi teee sateee ;yurissasamosir coba saya minta perlihatkan rencana kedepan dan rencana yang sudah fix akan ada balapan lagi di mandalika  kalau nggak ada sama sekali mau saya pakai buat karapan sapi teee sateee;['yurissasamosir', 'coba', 'saya', 'minta', 'perlihatkan', 'rencana', 'kedepan', 'dan', 'rencana', 'yang', 'sudah', 'fix', 'akan', 'ada', 'balapan', 'lagi', 'di', 'mandalika', 'kalau', 'nggak', 'ada', 'sama', 'sekali', 'mau', 'saya', 'pakai', 'buat', 'karapan', 'sapi', 'teee', 'sateee'];['yurissasamosir', 'coba', 'saya', 'meminta', 'perlihatkan', 'rencana', 'kedepan', 'dan', 'rencana', 'yang', 'sudah', 'fix', 'akan', 'ada', 'balapan', 'lagi', 'di', 'mandalika', 'kalau', 'tidak', 'ada', 'sama', 'sekali', 'mau', 'saya', 'pakai', 'buat', 'karapan', 'sapi', 'teee', 'sateee'];yurissasamosir coba perlihatkan rencana kedepan rencana fix balapan mandalika pakai karapan sapi teee sateee;yurissasamosir coba lihat rencana depan rencana fix balap mandalika pakai karapan sapi teee sateee;0;Positif
Fri Jun 23 01:47:33 +0000 2023;@sbyfess Weee aku ya trauma bgt anjr dibuntuti org mulai lampu merah dpn kampus b sampe patung karapan sapi untung waktu itu otakku main aku pura2 nyalahin sen kanan waktu dia berusaha duluin belok ke kanan aku langsung lurus membayahayakan yg lain sih tp;Virandarmp_;@sbyfess weee aku ya trauma bgt anjr dibuntuti org mulai lampu merah dpn kampus b sampe patung karapan sapi untung waktu itu otakku main aku pura2 nyalahin sen kanan waktu dia berusaha duluin belok ke kanan aku langsung lurus membayahayakan yg lain sih tp;sbyfess weee aku ya trauma bgt anjr dibuntuti org mulai lampu merah dpn kampus b sampe patung karapan sapi untung waktu itu otakku main aku pura nyalahin sen kanan waktu dia berusaha duluin belok ke kanan aku langsung lurus membayahayakan yg lain sih tp;['sbyfess', 'weee', 'aku', 'ya', 'trauma', 'bgt', 'anjr', 'dibuntuti', 'org', 'mulai', 'lampu', 'merah', 'dpn', 'kampus', 'b', 'sampe', 'patung', 'karapan', 'sapi', 'untung', 'waktu', 'itu', 'otakku', 'main', 'aku', 'pura', 'nyalahin', 'sen', 'kanan', 'waktu', 'dia', 'berusaha', 'duluin', 'belok', 'ke', 'kanan', 'aku', 'langsung', 'lurus', 'membayahayakan', 'yg', 'lain', 'sih', 'tp'];['sbyfess', 'weee', 'aku', 'ya', 'trauma', 'banget', 'anjr', 'dibuntuti', 'orang', 'mulai', 'lampu', 'merah', 'depan', 'kampus', 'b', 'sampai', 'patung', 'karapan', 'sapi', 'untung', 'waktu', 'itu', 'otakku', 'main', 'aku', 'pura', 'menyalahkan', 'sen', 'kanan', 'waktu', 'dia', 'berusaha', 'duluin', 'belok', 'ke', 'kanan', 'aku', 'langsung', 'lurus', 'membayahayakan', 'yang', 'lain', 'sih', 'tapi'];sbyfess weee trauma banget anjr dibuntuti orang lampu merah kampus b patung karapan sapi untung otakku main pura menyalahkan sen kanan berusaha duluin belok kanan langsung lurus membayahayakan sih tapi;sbyfess weee trauma banget anjr buntut orang lampu merah kampus b patung karapan sapi untung otak main pura salah sen kanan usaha duluin belok kanan langsung lurus membayahayakan sih tapi;0;Positif
Fri Jun 23 00:22:02 +0000 2023;Ya itulah salah satu makanan khas Pulau Madura. Kemudian ada budaya lomba karapan sapi di Madura. Disamping ada juga adat yang tak pantas ditiru yakni??... https://t.co/z0GlmCf5x9;trianadamayanti;ya itulah salah satu makanan khas pulau madura. kemudian ada budaya lomba karapan sapi di madura. disamping ada juga adat yang tak pantas ditiru yakni??... https://t.co/z0glmcf5x9;ya itulah salah satu makanan khas pulau madura kemudian ada budaya lomba karapan sapi di madura disamping ada juga adat yang tak pantas ditiru yakni httpstcozglmcfx;['ya', 'itulah', 'salah', 'satu', 'makanan', 'khas', 'pulau', 'madura', 'kemudian', 'ada', 'budaya', 'lomba', 'karapan', 'sapi', 'di', 'madura', 'disamping', 'ada', 'juga', 'adat', 'yang', 'tak', 'pantas', 'ditiru', 'yakni', 'httpstcozglmcfx'];['ya', 'itulah', 'salah', 'satu', 'makanan', 'khas', 'pulau', 'madura', 'kemudian', 'ada', 'budaya', 'lomba', 'karapan', 'sapi', 'di', 'madura', 'disamping', 'ada', 'juga', 'adat', 'yang', 'tak', 'pantas', 'ditiru', 'yakni', 'httpstcozglmcfx'];ya salah makanan khas pulau madura budaya lomba karapan sapi madura disamping adat ditiru httpstcozglmcfx;ya salah makan khas pulau madura budaya lomba karapan sapi madura samping adat tiru httpstcozglmcfx;0;Positif
Thu Jun 22 15:48:05 +0000 2023;@DETEKSSI Daripada merubah-rubah restu mending gue temenin ikut karapan sapi aja deh Bang kalau lagi mood melakukan pemecutan ;octotrope;@detekssi daripada merubah-rubah restu mending gue temenin ikut karapan sapi aja deh bang kalau lagi mood melakukan pemecutan ;detekssi daripada merubahrubah restu mending gue temenin ikut karapan sapi aja deh bang kalau lagi mood melakukan pemecutan;['detekssi', 'daripada', 'merubahrubah', 'restu', 'mending', 'gue', 'temenin', 'ikut', 'karapan', 'sapi', 'aja', 'deh', 'bang', 'kalau', 'lagi', 'mood', 'melakukan', 'pemecutan'];['detekssi', 'daripada', 'merubahrubah', 'restu', 'mending', 'gue', 'temenin', 'ikut', 'karapan', 'sapi', 'saja', 'deh', 'abang', 'kalau', 'lagi', 'mood', 'melakukan', 'pemecutan'];detekssi merubahrubah restu mending gue temenin karapan sapi deh abang mood pemecutan;detekssi merubahrubah restu mending gue temenin karapan sapi deh abang mood pecut;0;Positif
Thu Jun 22 04:37:34 +0000 2023;Uang koin kuno kelapa sawit Karapan sapi bunga melati. #Uangkoinkuno https://t.co/pXgUxjf6S5;SetyoRa07;uang koin kuno kelapa sawit karapan sapi bunga melati. #uangkoinkuno https://t.co/pxguxjf6s5;uang koin kuno kelapa sawit karapan sapi bunga melati uangkoinkuno httpstcopxguxjfs;['uang', 'koin', 'kuno', 'kelapa', 'sawit', 'karapan', 'sapi', 'bunga', 'melati', 'uangkoinkuno', 'httpstcopxguxjfs'];['uang', 'koin', 'kuno', 'kelapa', 'sawit', 'karapan', 'sapi', 'bunga', 'melati', 'uangkoinkuno', 'httpstcopxguxjfs'];uang koin kuno kelapa sawit karapan sapi bunga melati uangkoinkuno httpstcopxguxjfs;uang koin kuno kelapa sawit karapan sapi bunga melati uangkoinkuno httpstcopxguxjfs;0;Positif
Wed Jun 21 17:21:46 +0000 2023;@InfosuporterID Lapangan karapan sapi di siarin TV;mandorjawa1;@infosuporterid lapangan karapan sapi di siarin tv;infosuporterid lapangan karapan sapi di siarin tv;['infosuporterid', 'lapangan', 'karapan', 'sapi', 'di', 'siarin', 'tv'];['infosuporterid', 'lapangan', 'karapan', 'sapi', 'di', 'siarin', 'tv'];infosuporterid lapangan karapan sapi siarin tv;infosuporterid lapang karapan sapi siarin tv;0;Positif
Wed Jun 21 13:27:11 +0000 2023;@Persija_Jkt Kenapa ga kasih cahya main ya 90mnt? Btw lapangan apa tempat karapan sapi?;hasbulhdy;@persija_jkt kenapa ga kasih cahya main ya 90mnt? btw lapangan apa tempat karapan sapi?;persijajkt kenapa ga kasih cahya main ya mnt btw lapangan apa tempat karapan sapi;['persijajkt', 'kenapa', 'ga', 'kasih', 'cahya', 'main', 'ya', 'mnt', 'btw', 'lapangan', 'apa', 'tempat', 'karapan', 'sapi'];['persijajkt', 'kenapa', 'tidak', 'kasih', 'cahya', 'main', 'ya', 'minta', 'btw', 'lapangan', 'apa', 'tempat', 'karapan', 'sapi'];persijajkt kasih cahya main btw lapangan karapan sapi;persijajkt kasih cahya main btw lapang karapan sapi;0;Positif
Wed Jun 21 06:36:24 +0000 2023;?? Karapan sapi ;AnakTangsiAD;?? karapan sapi ;karapan sapi;['karapan', 'sapi'];['karapan', 'sapi'];karapan sapi;karapan sapi;0;Positif
Tue Jun 20 19:22:42 +0000 2023;Ternyata aku punya 3 jenis yang ini Satu yang 100 nikel keraton tebal tahun 1973 sama keraton tipis 1978 Dan harganya juga tinggi tapi jual di mana ;;ternyata aku punya 3 jenis yang ini satu yang 100 nikel keraton tebal tahun 1973 sama keraton tipis 1978 dan harganya juga tinggi tapi jual di mana ;ternyata aku punya  jenis yang ini satu yang  nikel keraton tebal tahun  sama keraton tipis  dan harganya juga tinggi tapi jual di mana;['ternyata', 'aku', 'punya', 'jenis', 'yang', 'ini', 'satu', 'yang', 'nikel', 'keraton', 'tebal', 'tahun', 'sama', 'keraton', 'tipis', 'dan', 'harganya', 'juga', 'tinggi', 'tapi', 'jual', 'di', 'mana'];['ternyata', 'aku', 'punya', 'jenis', 'yang', 'ini', 'satu', 'yang', 'nikel', 'keraton', 'tebal', 'tahun', 'sama', 'keraton', 'tipis', 'dan', 'harganya', 'juga', 'tinggi', 'tapi', 'jual', 'di', 'mana'];ternyata jenis yang nikel keraton tebal keraton tipis harganya jual mana;nyata jenis yang nikel keraton tebal keraton tipis harga jual mana;0;Positif
Mon Jun 19 12:24:33 +0000 2023;Beni plihan.a mnang udh ky dpet judi Kalo mamang judinya sabung ayam apa karapan sapi?;albenidar;beni plihan.a mnang udh ky dpet judi kalo mamang judinya sabung ayam apa karapan sapi?;beni plihana mnang udh ky dpet judi kalo mamang judinya sabung ayam apa karapan sapi;['beni', 'plihana', 'mnang', 'udh', 'ky', 'dpet', 'judi', 'kalo', 'mamang', 'judinya', 'sabung', 'ayam', 'apa', 'karapan', 'sapi'];['beni', 'plihana', 'mnang', 'sudah', 'kaya', 'dpet', 'judi', 'kalau', 'mamang', 'judinya', 'sabung', 'ayam', 'apa', 'karapan', 'sapi'];beni plihana mnang kaya dpet judi mamang judinya sabung ayam karapan sapi;beni plihana mnang kaya dpet judi mamang judi sabung ayam karapan sapi;0;Positif
Sun Jun 18 16:11:48 +0000 2023;@Indostransfer tempat karapan sapi masih dipake ;sisca_kubur;@indostransfer tempat karapan sapi masih dipake ;indostransfer tempat karapan sapi masih dipake;['indostransfer', 'tempat', 'karapan', 'sapi', 'masih', 'dipake'];['indostransfer', 'tempat', 'karapan', 'sapi', 'masih', 'dipakai'];indostransfer karapan sapi dipakai;indostransfer karapan sapi pakai;0;Positif
Sun Jun 18 00:40:08 +0000 2023;@Heraloebss Kalau cuma untuk bangga-banggaan ga usah sok2an mau bangun ini itu kalau akhirnya membuat rakyatmu menderita. Mendingan nonton karapan sapi ajalah...;bukancebong007;@heraloebss kalau cuma untuk bangga-banggaan ga usah sok2an mau bangun ini itu kalau akhirnya membuat rakyatmu menderita. mendingan nonton karapan sapi ajalah...;heraloebss kalau cuma untuk banggabanggaan ga usah sokan mau bangun ini itu kalau akhirnya membuat rakyatmu menderita mendingan nonton karapan sapi ajalah;['heraloebss', 'kalau', 'cuma', 'untuk', 'banggabanggaan', 'ga', 'usah', 'sokan', 'mau', 'bangun', 'ini', 'itu', 'kalau', 'akhirnya', 'membuat', 'rakyatmu', 'menderita', 'mendingan', 'nonton', 'karapan', 'sapi', 'ajalah'];['heraloebss', 'kalau', 'cuma', 'untuk', 'banggabanggaan', 'tidak', 'usah', 'sokan', 'mau', 'bangun', 'ini', 'itu', 'kalau', 'akhirnya', 'membuat', 'rakyatmu', 'menderita', 'mendingan', 'menonton', 'karapan', 'sapi', 'ajalah'];heraloebss banggabanggaan sokan bangun rakyatmu menderita mendingan menonton karapan sapi ajalah;heraloebss banggabanggaan sok bangun rakyat derita mending tonton karapan sapi aja;0;Positif
